Column1,Team A,Team B,Date,Time,Score A,Score B
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-35,Athletic,Osasuna,9/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-35,Cádiz,Huesca,9/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-35,Villarreal,Celta,9/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-35,Real Sociedad,Elche,9/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-35,Alavés,Levante,9/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-35,Valencia,Valladolid,9/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-35,Betis,Granada,9/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-35,Barcelona,Atlético Madrid,9/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-35,Real Madrid,Sevilla,9/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-35,Getafe,Eibar,9/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-36,Valladolid,Villarreal,12/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-36,Celta,Getafe,12/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-36,Sevilla,Valencia,12/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-36,Levante,Barcelona,12/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-36,Eibar,Betis,12/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-36,Elche,Alavés,12/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-36,Atlético Madrid,Real Sociedad,12/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-36,Huesca,Athletic,12/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-36,Granada,Real Madrid,12/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-36,Osasuna,Cádiz,12/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-37,Athletic,Real Madrid,16/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-37,Betis,Huesca,16/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-37,Real Sociedad,Valladolid,16/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-37,Atlético Madrid,Osasuna,16/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-37,Getafe,Levante,16/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-37,Valencia,Eibar,16/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-37,Alavés,Granada,16/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-37,Villarreal,Sevilla,16/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-37,Cádiz,Elche,16/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-37,Barcelona,Celta,16/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-38,Real Madrid,Villarreal,23/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-38,Osasuna,Real Sociedad,23/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-38,Sevilla,Alavés,23/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-38,Huesca,Valencia,23/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-38,Elche,Athletic,23/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-38,Celta,Betis,23/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-38,Valladolid,Atlético Madrid,23/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-38,Granada,Getafe,23/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-38,Levante,Cádiz,23/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-38,Eibar,Barcelona,23/5/2021,--:--,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-1,Barcelona,Elche,13/9/2020,APLAZADO,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-1,Real Madrid,Getafe,13/9/2020,APLAZADO,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-2,Sevilla,Elche,20/9/2020,APLAZADO,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-2,Levante,Atlético Madrid,20/9/2020,APLAZADO,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Granada,Osasuna,1/10/2020,APLAZADO,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-10,Villarreal,Real Madrid,21/11/2020,16:15,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-10,Sevilla,Celta,21/11/2020,18:30,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-10,Atlético Madrid,Barcelona,21/11/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-10,Eibar,Getafe,22/11/2020,14:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-10,Cádiz,Real Sociedad,22/11/2020,16:15,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-10,Granada,Valladolid,22/11/2020,18:30,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-10,Alavés,Valencia,22/11/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-10,Athletic,Betis,23/11/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-11,Valladolid,Levante,27/11/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-11,Elche,Cádiz,28/11/2020,14:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-11,Valencia,Atlético Madrid,28/11/2020,16:15,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-11,Huesca,Sevilla,28/11/2020,18:30,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-11,Real Madrid,Alavés,28/11/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-11,Barcelona,Osasuna,29/11/2020,14:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-11,Getafe,Athletic,29/11/2020,16:15,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-11,Celta,Granada,29/11/2020,18:30,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-11,Real Sociedad,Villarreal,29/11/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-11,Betis,Eibar,30/11/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-12,Athletic,Celta,4/12/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-12,Levante,Getafe,5/12/2020,14:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-12,Atlético Madrid,Valladolid,5/12/2020,18:30,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-12,Cádiz,Barcelona,5/12/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-12,Granada,Huesca,6/12/2020,14:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-12,Osasuna,Betis,6/12/2020,16:15,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-12,Villarreal,Elche,6/12/2020,18:30,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-12,Alavés,Real Sociedad,6/12/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-12,Eibar,Valencia,7/12/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-13,Valladolid,Osasuna,11/12/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-13,Valencia,Athletic,12/12/2020,14:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-13,Getafe,Sevilla,12/12/2020,16:15,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-13,Huesca,Alavés,12/12/2020,18:30,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-13,Real Madrid,Atlético Madrid,12/12/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-13,Real Sociedad,Eibar,13/12/2020,14:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-13,Betis,Villarreal,13/12/2020,16:15,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-13,Elche,Granada,13/12/2020,18:30,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-13,Barcelona,Levante,13/12/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-13,Celta,Cádiz,14/12/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-14,Real Madrid,Athletic,15/12/2020,22:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-14,Barcelona,Real Sociedad,16/12/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-15,Athletic,Huesca,18/12/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-15,Atlético Madrid,Elche,19/12/2020,14:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-15,Barcelona,Valencia,19/12/2020,16:15,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-15,Osasuna,Villarreal,19/12/2020,18:30,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-15,Levante,Real Sociedad,19/12/2020,18:30,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-15,Sevilla,Valladolid,19/12/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-15,Celta,Alavés,20/12/2020,14:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-15,Granada,Betis,20/12/2020,16:15,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-15,Cádiz,Getafe,20/12/2020,18:30,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-15,Eibar,Real Madrid,20/12/2020,21:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-16,Valencia,Sevilla,22/12/2020,18:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-16,Elche,Osasuna,22/12/2020,18:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-16,Huesca,Levante,22/12/2020,20:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-16,Real Sociedad,Atlético Madrid,22/12/2020,20:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-16,Villarreal,Athletic,22/12/2020,22:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-16,Valladolid,Barcelona,22/12/2020,22:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-16,Getafe,Celta,23/12/2020,18:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-16,Real Madrid,Granada,23/12/2020,20:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-16,Alavés,Eibar,23/12/2020,22:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-16,Betis,Cádiz,23/12/2020,22:00,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-6,,,,,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-7,,,,,,
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-10,Levante,Elche,21/11/2020,14:00,0,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-1,Eibar,Celta,12/9/2020,FINAL,0,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-1,Granada,Athletic,12/9/2020,FINAL,2,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-1,Cádiz,Osasuna,12/9/2020,FINAL,0,2
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-1,Alavés,Betis,13/9/2020,FINAL,0,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-1,Valladolid,Real Sociedad,13/9/2020,FINAL,1,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-1,Villarreal,Huesca,13/9/2020,FINAL,1,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-1,Valencia,Levante,13/9/2020,FINAL,4,2
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-2,Villarreal,Eibar,19/9/2020,FINAL,2,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-2,Getafe,Osasuna,19/9/2020,FINAL,1,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-2,Celta,Valencia,19/9/2020,FINAL,2,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-2,Huesca,Cádiz,20/9/2020,FINAL,0,2
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-2,Granada,Alavés,20/9/2020,FINAL,2,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-2,Betis,Valladolid,20/9/2020,FINAL,2,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-2,Real Sociedad,Real Madrid,20/9/2020,FINAL,0,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-3,Alavés,Getafe,26/9/2020,FINAL,0,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-3,Valencia,Huesca,26/9/2020,FINAL,1,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-3,Elche,Real Sociedad,26/9/2020,FINAL,0,3
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-3,Betis,Real Madrid,26/9/2020,FINAL,2,3
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-3,Osasuna,Levante,27/9/2020,FINAL,1,3
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-3,Eibar,Athletic,27/9/2020,FINAL,1,2
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-3,Atlético Madrid,Granada,27/9/2020,FINAL,6,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-3,Valladolid,Celta,27/9/2020,FINAL,1,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-3,Cádiz,Sevilla,27/9/2020,FINAL,1,3
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-3,Barcelona,Villarreal,27/9/2020,FINAL,4,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Real Sociedad,Valencia,29/9/2020,FINAL,0,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Getafe,Betis,29/9/2020,FINAL,3,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Huesca,Atlético Madrid,30/9/2020,FINAL,0,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Villarreal,Alavés,30/9/2020,FINAL,3,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Real Madrid,Valladolid,30/9/2020,FINAL,1,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Eibar,Elche,30/9/2020,FINAL,0,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Sevilla,Levante,1/10/2020,FINAL,1,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Athletic,Cádiz,1/10/2020,FINAL,0,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Celta,Barcelona,1/10/2020,FINAL,0,3
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Granada,Sevilla,17/10/2020,FINAL,1,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Celta,Atlético Madrid,17/10/2020,FINAL,0,2
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Real Madrid,Cádiz,17/10/2020,FINAL,0,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Getafe,Barcelona,17/10/2020,FINAL,1,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Eibar,Osasuna,18/10/2020,FINAL,0,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Athletic,Levante,18/10/2020,FINAL,2,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Villarreal,Valencia,18/10/2020,FINAL,2,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Huesca,Valladolid,18/10/2020,FINAL,2,2
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Alavés,Elche,18/10/2020,FINAL,0,2
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-4,Betis,Real Sociedad,18/10/2020,FINAL,0,3
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Valladolid,Eibar,3/10/2020,FINAL,1,2
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Atlético Madrid,Villarreal,3/10/2020,FINAL,0,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Real Sociedad,Getafe,3/10/2020,FINAL,3,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Elche,Huesca,3/10/2020,FINAL,0,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Valencia,Betis,3/10/2020,FINAL,0,2
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Osasuna,Celta,4/10/2020,FINAL,2,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Alavés,Athletic,4/10/2020,FINAL,1,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Levante,Real Madrid,4/10/2020,FINAL,0,2
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Cádiz,Granada,4/10/2020,FINAL,1,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Barcelona,Sevilla,4/10/2020,FINAL,1,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Elche,Valencia,23/10/2020,FINAL,2,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Barcelona,Real Madrid,24/10/2020,FINAL,1,3
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Sevilla,Eibar,24/10/2020,FINAL,0,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Osasuna,Athletic,24/10/2020,FINAL,1,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Atlético Madrid,Betis,24/10/2020,FINAL,2,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Valladolid,Alavés,25/10/2020,FINAL,0,2
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Cádiz,Villarreal,25/10/2020,FINAL,0,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Getafe,Granada,25/10/2020,FINAL,0,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Real Sociedad,Huesca,25/10/2020,FINAL,4,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-5,Levante,Celta,26/10/2020,FINAL,1,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-8,Eibar,Cádiz,30/10/2020,FINAL,0,2
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-8,Real Madrid,Huesca,31/10/2020,FINAL,4,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-8,Athletic,Sevilla,31/10/2020,FINAL,2,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-8,Osasuna,Atlético Madrid,31/10/2020,FINAL,1,3
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-8,Alavés,Barcelona,31/10/2020,FINAL,1,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-8,Betis,Elche,1/11/2020,FINAL,3,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-8,Celta,Real Sociedad,1/11/2020,FINAL,1,4
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-8,Granada,Levante,1/11/2020,FINAL,1,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-8,Valencia,Getafe,1/11/2020,FINAL,2,2
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-8,Villarreal,Valladolid,2/11/2020,FINAL,2,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-9,Elche,Celta,6/11/2020,FINAL,1,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-9,Huesca,Eibar,7/11/2020,FINAL,1,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-9,Barcelona,Betis,7/11/2020,FINAL,5,2
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-9,Sevilla,Osasuna,7/11/2020,FINAL,1,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-9,Atlético Madrid,Cádiz,7/11/2020,FINAL,4,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-9,Getafe,Villarreal,8/11/2020,FINAL,1,3
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-9,Real Sociedad,Granada,8/11/2020,FINAL,2,0
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-9,Levante,Alavés,8/11/2020,FINAL,1,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-9,Valladolid,Athletic,8/11/2020,FINAL,2,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-9,Valencia,Real Madrid,8/11/2020,FINAL,4,1
https://www.mundodeportivo.com/resultados/futbol/laliga/jornada-10,Osasuna,Huesca,20/11/2020,FINAL,1,1
